Object,Property,Property split,Type,Access
ChartFillFormat,GradientStyle,Gradient Style,MsoGradientStyle,R_O
ChartFillFormat,GradientVariant,Gradient Variant,Long,R_O
ChartFillFormat,Pattern,Pattern,MsoPatternType,R_O
ChartFillFormat,PresetGradientType,Preset Gradient Type,MsoPresetGradientType,R_O
ChartFillFormat,PresetTexture,Preset Texture,MsoPresetTexture,R_O
ChartFillFormat,TextureName,Texture Name,String,R_O
ChartFillFormat,TextureType,Texture Type,MsoTextureType,R_O
ChartFillFormat,Type,Type,MsoFillType,R_O
ChartFillFormat,Visible,Visible,MsoTriState,V
ChartFillFormat,Application,Application,Object,R_O
ChartFillFormat,Creator,Creator,Long,R_O
ChartFillFormat,Parent,Parent,Object,R_O
ChartFont,Background,Background,Variant,V
ChartFont,Bold,Bold,Variant,V
ChartFont,Color,Color,Variant,V
ChartFont,ColorIndex,Color Index,Variant,V
ChartFont,FontStyle,Font Style,Variant,V
ChartFont,Italic,Italic,Variant,V
ChartFont,Name,Name,Variant,V
ChartFont,Size,Size,Variant,V
ChartFont,StrikeThrough,Strike Through,Variant,V
ChartFont,Subscript,Subscript,Variant,V
ChartFont,Superscript,Superscript,Variant,V
ChartFont,Underline,Underline,Variant,V
ChartFont,Application,Application,Object,R_O
ChartFont,Creator,Creator,Long,R_O
ChartFont,Parent,Parent,Object,R_O
ChartFormat,Fill,Fill,FillFormat,R_O
ChartFormat,Glow,Glow,GlowFormat,R_O
ChartFormat,Line,Line,LineFormat,R_O
ChartFormat,Parent,Parent,Object,R_O
ChartFormat,PictureFormat,Picture Format,PictureFormat,R_O
ChartFormat,Shadow,Shadow,ShadowFormat,R_O
ChartFormat,SoftEdge,Soft Edge,SoftEdgeFormat,R_O
ChartFormat,TextFrame2,Text Frame2,TextFrame2,R_O
ChartFormat,ThreeD,Three D,ThreeDFormat,R_O
ChartFormat,Application,Application,Object,R_O
ChartFormat,Creator,Creator,Long,R_O
ChartFormat,Adjustments,Adjustments,Adjustments,R_O
ChartFormat,AutoShapeType,Auto Shape Type,MsoAutoShapeType,V
ChartGroup,AxisGroup,Axis Group,XlAxisGroup,V
ChartGroup,DoughnutHoleSize,Doughnut Hole Size,Long,V
ChartGroup,DownBars,Down Bars,DownBars,R_O
ChartGroup,DropLines,Drop Lines,DropLines,R_O
ChartGroup,FirstSliceAngle,First Slice Angle,Long,V
ChartGroup,GapWidth,Gap Width,Long,V
ChartGroup,HasDropLines,Has Drop Lines,Boolean,V
ChartGroup,HasHiLoLines,Has Hi Lo Lines,Boolean,V
ChartGroup,HasRadarAxisLabels,Has Radar Axis Labels,Boolean,V
ChartGroup,HasSeriesLines,Has Series Lines,Boolean,V
ChartGroup,HasUpDownBars,Has Up Down Bars,Boolean,V
ChartGroup,HiLoLines,Hi Lo Lines,HiLoLines,R_O
ChartGroup,Index,Index,Long,R_O
ChartGroup,Overlap,Overlap,Long,V
ChartGroup,RadarAxisLabels,Radar Axis Labels,TickLabels,R_O
ChartGroup,SeriesLines,Series Lines,SeriesLines,R_O
ChartGroup,UpBars,Up Bars,UpBars,R_O
ChartGroup,VaryByCategories,Vary By Categories,Boolean,V
ChartGroup,SizeRepresents,Size Represents,XlSizeRepresents,V
ChartGroup,BubbleScale,Bubble Scale,Long,V
ChartGroup,ShowNegativeBubbles,Show Negative Bubbles,Boolean,V
ChartGroup,SplitType,Split Type,XlChartSplitType,V
ChartGroup,SplitValue,Split Value,Variant,V
ChartGroup,SecondPlotSize,Second Plot Size,Long,V
ChartGroup,Has3DShading,Has3 D Shading,Boolean,V
ChartGroup,Application,Application,Object,R_O
ChartGroup,Creator,Creator,Long,R_O
ChartGroup,Parent,Parent,Object,R_O
ChartGroup,BinsType,Bins Type,XlBinsType,V
ChartGroup,BinWidthValue,Bin Width Value,Double,V
ChartGroup,BinsCountValue,Bins Count Value,Long,V
ChartGroup,BinsOverflowEnabled,Bins Overflow Enabled,Boolean,V
ChartGroup,BinsOverflowValue,Bins Overflow Value,Double,V
ChartGroup,BinsUnderflowEnabled,Bins Underflow Enabled,Boolean,V
ChartGroup,BinsUnderflowValue,Bins Underflow Value,Double,V
ChartGroups,Parent,Parent,Object,R_O
ChartGroups,Count,Count,Long,R_O
ChartGroups,Application,Application,Object,R_O
ChartGroups,Creator,Creator,Long,R_O
ChartTitle,Caption,Caption,String,V
ChartTitle,Characters,Characters,ChartCharacters,R_O
ChartTitle,HorizontalAlignment,Horizontal Alignment,Variant,V
ChartTitle,Left,Left,Double,V
ChartTitle,Orientation,Orientation,Variant,V
ChartTitle,Shadow,Shadow,Boolean,V
ChartTitle,Text,Text,String,V
ChartTitle,Top,Top,Double,V
ChartTitle,VerticalAlignment,Vertical Alignment,Variant,V
ChartTitle,ReadingOrder,Reading Order,Long,V
ChartTitle,Name,Name,String,R_O
ChartTitle,Parent,Parent,Object,R_O
ChartTitle,IncludeInLayout,Include In Layout,Boolean,V
ChartTitle,Position,Position,XlChartElementPosition,V
ChartTitle,Format,Format,ChartFormat,R_O
ChartTitle,Application,Application,Object,R_O
ChartTitle,Creator,Creator,Long,R_O
ChartTitle,Height,Height,Double,R_O
ChartTitle,Width,Width,Double,R_O
ChartTitle,Formula,Formula,String,V
ChartTitle,FormulaR1C1,Formula R1 C1,String,V
ChartTitle,FormulaLocal,Formula Local,String,V
ChartTitle,FormulaR1C1Local,Formula R1 C1 Local,String,V
CheckBox,Application,Application,Application,R_O
CheckBox,Creator,Creator,Long,R_O
CheckBox,Parent,Parent,Object,R_O
CheckBox,Valid,Valid,Boolean,R_O
CheckBox,AutoSize,Auto Size,Boolean,V
CheckBox,Size,Size,Single,V
CheckBox,Default,Default,Boolean,V
CheckBox,Value,Value,Boolean,V
CoAuthLock,Application,Application,Application,R_O
CoAuthLock,Creator,Creator,Long,R_O
CoAuthLock,Parent,Parent,Object,R_O
CoAuthLock,Type,Type,WdLockType,R_O
CoAuthLock,Owner,Owner,CoAuthor,R_O
CoAuthLock,Range,Range,Range,R_O
CoAuthLock,HeaderFooter,Header Footer,Boolean,R_O
CoAuthLocks,Application,Application,Application,R_O
CoAuthLocks,Creator,Creator,Long,R_O
CoAuthLocks,Parent,Parent,Object,R_O
CoAuthLocks,Count,Count,Long,R_O
CoAuthLocks,_NewEnum,_New Enum,IUnknown,R_O
CoAuthor,Application,Application,Application,R_O
CoAuthor,Creator,Creator,Long,R_O
CoAuthor,Parent,Parent,Object,R_O
CoAuthor,ID,ID,String,R_O
CoAuthor,Name,Name,String,R_O
CoAuthor,IsMe,Is Me,Boolean,R_O
CoAuthor,Locks,Locks,CoAuthLocks,R_O
CoAuthor,EmailAddress,Email Address,String,R_O
CoAuthoring,Application,Application,Application,R_O
CoAuthoring,Creator,Creator,Long,R_O
CoAuthoring,Parent,Parent,Object,R_O
CoAuthoring,Authors,Authors,CoAuthors,R_O
CoAuthoring,Me,Me,CoAuthor,R_O
CoAuthoring,PendingUpdates,Pending Updates,Boolean,R_O
CoAuthoring,Locks,Locks,CoAuthLocks,R_O
CoAuthoring,Updates,Updates,CoAuthUpdates,R_O
CoAuthoring,Conflicts,Conflicts,Conflicts,R_O
CoAuthoring,CanShare,Can Share,Boolean,R_O
CoAuthoring,CanMerge,Can Merge,Boolean,R_O
CoAuthors,Application,Application,Application,R_O
CoAuthors,Creator,Creator,Long,R_O
CoAuthors,Parent,Parent,Object,R_O
CoAuthors,Count,Count,Long,R_O
CoAuthors,_NewEnum,_New Enum,IUnknown,R_O
CoAuthUpdate,Application,Application,Application,R_O
CoAuthUpdate,Creator,Creator,Long,R_O
CoAuthUpdate,Parent,Parent,Object,R_O
CoAuthUpdate,Range,Range,Range,R_O
CoAuthUpdates,Application,Application,Application,R_O
CoAuthUpdates,Creator,Creator,Long,R_O
CoAuthUpdates,Parent,Parent,Object,R_O
CoAuthUpdates,Count,Count,Long,R_O
CoAuthUpdates,_NewEnum,_New Enum,IUnknown,R_O
ColorFormat,Application,Application,Application,R_O
ColorFormat,Creator,Creator,Long,R_O
ColorFormat,Parent,Parent,Object,R_O
ColorFormat,RGB,RGB,Long,V
ColorFormat,Type,Type,MsoColorType,R_O
ColorFormat,TintAndShade,Tint And Shade,Single,V
ColorFormat,ObjectThemeColor,Object Theme Color,WdThemeColorIndex,V
ColorFormat,Brightness,Brightness,Single,V
Column,Application,Application,Application,R_O
Column,Creator,Creator,Long,R_O
Column,Parent,Parent,Object,R_O
Column,Width,Width,Single,V
Column,IsFirst,Is First,Boolean,R_O
Column,IsLast,Is Last,Boolean,R_O
Column,Index,Index,Long,R_O
Column,Cells,Cells,Cells,R_O
Column,Borders,Borders,Borders,V
Column,Shading,Shading,Shading,R_O
Column,Next,Next,Column,R_O
Column,Previous,Previous,Column,R_O
Column,NestingLevel,Nesting Level,Long,R_O
Column,PreferredWidth,Preferred Width,Single,V
Column,PreferredWidthType,Preferred Width Type,WdPreferredWidthType,V
Columns,_NewEnum,_New Enum,IUnknown,R_O
Columns,Count,Count,Long,R_O
Columns,Application,Application,Application,R_O
Columns,Creator,Creator,Long,R_O
Columns,Parent,Parent,Object,R_O
Columns,First,First,Column,R_O
Columns,Last,Last,Column,R_O
Columns,Width,Width,Single,V
Columns,Borders,Borders,Borders,V
Columns,Shading,Shading,Shading,R_O
Columns,NestingLevel,Nesting Level,Long,R_O
Columns,PreferredWidth,Preferred Width,Single,V
Columns,PreferredWidthType,Preferred Width Type,WdPreferredWidthType,V
Comment,Application,Application,Application,R_O
Comment,Creator,Creator,Long,R_O
Comment,Parent,Parent,Object,R_O
Comment,Range,Range,Range,R_O
Comment,Reference,Reference,Range,R_O
Comment,Scope,Scope,Range,R_O
Comment,Index,Index,Long,R_O
Comment,Date,Date,Date,R_O
Comment,IsInk,Is Ink,Boolean,R_O
Comment,Done,Done,Boolean,V
Comment,Ancestor,Ancestor,Comment,R_O
Comment,Contact,Contact,CoAuthor,R_O
Comment,Replies,Replies,Comments,R_O
Comments,_NewEnum,_New Enum,IUnknown,R_O
Comments,Count,Count,Long,R_O
Comments,Application,Application,Application,R_O
Comments,Creator,Creator,Long,R_O
Comments,Parent,Parent,Object,R_O
Comments,ShowBy,Show By,String,V
ConditionalStyle,Application,Application,Application,R_O
ConditionalStyle,Creator,Creator,Long,R_O
ConditionalStyle,Parent,Parent,Object,R_O
ConditionalStyle,Shading,Shading,Shading,R_O
ConditionalStyle,Borders,Borders,Borders,V
ConditionalStyle,BottomPadding,Bottom Padding,Single,V
ConditionalStyle,TopPadding,Top Padding,Single,V
ConditionalStyle,LeftPadding,Left Padding,Single,V
ConditionalStyle,RightPadding,Right Padding,Single,V
ConditionalStyle,ParagraphFormat,Paragraph Format,ParagraphFormat,V
ConditionalStyle,Font,Font,Font,V
Conflict,Application,Application,Application,R_O
Conflict,Creator,Creator,Long,R_O
Conflict,Parent,Parent,Object,R_O
Conflict,Range,Range,Range,R_O
Conflict,Type,Type,WdRevisionType,R_O
Conflict,Index,Index,Long,R_O
Conflicts,Application,Application,Application,R_O
Conflicts,Creator,Creator,Long,R_O
Conflicts,Parent,Parent,Object,R_O
Conflicts,_NewEnum,_New Enum,IUnknown,R_O
Conflicts,Count,Count,Long,R_O
ConnectorFormat,Application,Application,Application,R_O
ConnectorFormat,Creator,Creator,Long,R_O
ConnectorFormat,BeginConnected,Begin Connected,MsoTriState,R_O
ConnectorFormat,BeginConnectedShape,Begin Connected Shape,Shape,R_O
ConnectorFormat,BeginConnectionSite,Begin Connection Site,Long,R_O
ConnectorFormat,EndConnected,End Connected,MsoTriState,R_O
ConnectorFormat,EndConnectedShape,End Connected Shape,Shape,R_O
ConnectorFormat,EndConnectionSite,End Connection Site,Long,R_O
ConnectorFormat,Parent,Parent,Object,R_O
ConnectorFormat,Type,Type,MsoConnectorType,V
ContentControl,Application,Application,Application,R_O
ContentControl,Creator,Creator,Long,R_O
ContentControl,Parent,Parent,Object,R_O
ContentControl,Range,Range,Range,R_O
ContentControl,LockContentControl,Lock Content Control,Boolean,V
ContentControl,LockContents,Lock Contents,Boolean,V
ContentControl,XMLMapping,XML Mapping,XMLMapping,R_O
ContentControl,Type,Type,WdContentControlType,V
ContentControl,DropdownListEntries,Dropdown List Entries,ContentControlListEntries,R_O
ContentControl,PlaceholderText,Placeholder Text,BuildingBlock,R_O
ContentControl,Title,Title,String,V
ContentControl,DateDisplayFormat,Date Display Format,String,V
ContentControl,MultiLine,Multi Line,Boolean,V
ContentControl,ParentContentControl,Parent Content Control,ContentControl,R_O
ContentControl,Temporary,Temporary,Boolean,V
ContentControl,ID,ID,String,R_O
ContentControl,ShowingPlaceholderText,Showing Placeholder Text,Boolean,R_O
ContentControl,DateStorageFormat,Date Storage Format,WdContentControlDateStorageFormat,V
ContentControl,BuildingBlockType,Building Block Type,WdBuildingBlockTypes,V
ContentControl,BuildingBlockCategory,Building Block Category,String,V
ContentControl,DateDisplayLocale,Date Display Locale,WdLanguageID,V
ContentControl,DefaultTextStyle,Default Text Style,Variant,V
ContentControl,DateCalendarType,Date Calendar Type,WdCalendarType,V
ContentControl,Tag,Tag,String,V
ContentControl,Checked,Checked,Boolean,V
ContentControl,Color,Color,WdColor,V
ContentControl,Appearance,Appearance,WdContentControlAppearance,V
ContentControl,Level,Level,WdContentControlLevel,R_O
ContentControl,RepeatingSectionItems,Repeating Section Items,RepeatingSectionItemColl,R_O
ContentControl,RepeatingSectionItemTitle,Repeating Section Item Title,String,V
ContentControl,AllowInsertDeleteSection,Allow Insert Delete Section,Boolean,V
ContentControlListEntries,_NewEnum,_New Enum,IUnknown,R_O
ContentControlListEntries,Application,Application,Application,R_O
ContentControlListEntries,Creator,Creator,Long,R_O
ContentControlListEntries,Parent,Parent,Object,R_O
ContentControlListEntries,Count,Count,Long,R_O
ContentControlListEntry,Application,Application,Application,R_O
ContentControlListEntry,Creator,Creator,Long,R_O
ContentControlListEntry,Parent,Parent,Object,R_O
ContentControlListEntry,Text,Text,String,V
ContentControlListEntry,Value,Value,String,V
ContentControlListEntry,Index,Index,Long,V
ContentControls,_NewEnum,_New Enum,IUnknown,R_O
ContentControls,Application,Application,Application,R_O
ContentControls,Creator,Creator,Long,R_O
ContentControls,Parent,Parent,Object,R_O
ContentControls,Count,Count,Long,R_O
Corners,Application,Application,Object,R_O
Corners,Creator,Creator,Long,R_O
CustomLabel,Application,Application,Application,R_O
CustomLabel,Creator,Creator,Long,R_O
CustomLabel,Parent,Parent,Object,R_O
CustomLabel,Index,Index,Long,R_O
CustomLabel,Name,Name,String,V
CustomLabel,TopMargin,Top Margin,Single,V
CustomLabel,SideMargin,Side Margin,Single,V
CustomLabel,Height,Height,Single,V
CustomLabel,Width,Width,Single,V
CustomLabel,VerticalPitch,Vertical Pitch,Single,V
CustomLabel,HorizontalPitch,Horizontal Pitch,Single,V
CustomLabel,NumberAcross,Number Across,Long,V
CustomLabel,NumberDown,Number Down,Long,V
CustomLabel,DotMatrix,Dot Matrix,Boolean,R_O
CustomLabel,PageSize,Page Size,WdCustomLabelPageSize,V
CustomLabel,Valid,Valid,Boolean,R_O
CustomLabels,Application,Application,Application,R_O
CustomLabels,Creator,Creator,Long,R_O
CustomLabels,Parent,Parent,Object,R_O
CustomLabels,_NewEnum,_New Enum,IUnknown,R_O
CustomLabels,Count,Count,Long,R_O
CustomProperties,_NewEnum,_New Enum,IUnknown,R_O
CustomProperties,Count,Count,Long,R_O
CustomProperties,Application,Application,Application,R_O
CustomProperties,Creator,Creator,Long,R_O
CustomProperties,Parent,Parent,Object,R_O
CustomProperty,Name,Name,String,R_O
CustomProperty,Value,Value,String,V
CustomProperty,Application,Application,Application,R_O
CustomProperty,Creator,Creator,Long,R_O
CustomProperty,Parent,Parent,Object,R_O
DataLabel,Parent,Parent,Object,R_O
DataLabel,Name,Name,String,R_O
DataLabel,Caption,Caption,String,V
DataLabel,Characters,Characters,ChartCharacters,R_O
DataLabel,HorizontalAlignment,Horizontal Alignment,Variant,V
DataLabel,Left,Left,Double,V
DataLabel,Orientation,Orientation,Variant,V
DataLabel,Shadow,Shadow,Boolean,V
DataLabel,Text,Text,String,V
DataLabel,Top,Top,Double,V
DataLabel,VerticalAlignment,Vertical Alignment,Variant,V
DataLabel,ReadingOrder,Reading Order,Long,V
DataLabel,AutoText,Auto Text,Boolean,V
DataLabel,NumberFormat,Number Format,String,V
DataLabel,NumberFormatLinked,Number Format Linked,Boolean,V
DataLabel,NumberFormatLocal,Number Format Local,Variant,V
DataLabel,ShowLegendKey,Show Legend Key,Boolean,V
DataLabel,Position,Position,XlDataLabelPosition,V
DataLabel,ShowSeriesName,Show Series Name,Boolean,V
DataLabel,ShowCategoryName,Show Category Name,Boolean,V
DataLabel,ShowValue,Show Value,Boolean,V
DataLabel,ShowPercentage,Show Percentage,Boolean,V
DataLabel,ShowBubbleSize,Show Bubble Size,Boolean,V
DataLabel,Separator,Separator,Variant,V
DataLabel,Format,Format,ChartFormat,R_O
DataLabel,Application,Application,Object,R_O
DataLabel,Creator,Creator,Long,R_O
DataLabel,Formula,Formula,String,V
DataLabel,FormulaR1C1,Formula R1 C1,String,V
DataLabel,FormulaLocal,Formula Local,String,V
DataLabel,FormulaR1C1Local,Formula R1 C1 Local,String,V
DataLabel,ShowRange,Show Range,Boolean,V
DataLabel,Height,Height,Double,V
DataLabel,Width,Width,Double,V
DataLabels,Parent,Parent,Object,R_O
DataLabels,Name,Name,String,R_O
DataLabels,HorizontalAlignment,Horizontal Alignment,Variant,V
DataLabels,Orientation,Orientation,Variant,V
DataLabels,Shadow,Shadow,Boolean,V
DataLabels,VerticalAlignment,Vertical Alignment,Variant,V
DataLabels,ReadingOrder,Reading Order,Long,V
DataLabels,AutoText,Auto Text,Boolean,V
DataLabels,NumberFormat,Number Format,String,V
DataLabels,NumberFormatLinked,Number Format Linked,Boolean,V
DataLabels,NumberFormatLocal,Number Format Local,Variant,V
DataLabels,ShowLegendKey,Show Legend Key,Boolean,V
DataLabels,Position,Position,XlDataLabelPosition,V
DataLabels,ShowSeriesName,Show Series Name,Boolean,V
DataLabels,ShowCategoryName,Show Category Name,Boolean,V
DataLabels,ShowValue,Show Value,Boolean,V
DataLabels,ShowPercentage,Show Percentage,Boolean,V
DataLabels,ShowBubbleSize,Show Bubble Size,Boolean,V
DataLabels,Separator,Separator,Variant,V
DataLabels,Count,Count,Long,R_O
DataLabels,Format,Format,ChartFormat,R_O
DataLabels,Application,Application,Object,R_O
DataLabels,Creator,Creator,Long,R_O
DataLabels,ShowRange,Show Range,Boolean,V
DataTable,ShowLegendKey,Show Legend Key,Boolean,V
DataTable,HasBorderHorizontal,Has Border Horizontal,Boolean,V
DataTable,HasBorderVertical,Has Border Vertical,Boolean,V
DataTable,HasBorderOutline,Has Border Outline,Boolean,V
DataTable,Border,Border,ChartBorder,R_O
DataTable,Font,Font,ChartFont,R_O
DataTable,Parent,Parent,Object,R_O
DataTable,Format,Format,ChartFormat,R_O
DataTable,Application,Application,Object,R_O
DataTable,Creator,Creator,Long,R_O
DefaultWebOptions,Application,Application,Application,R_O
DefaultWebOptions,Creator,Creator,Long,R_O
DefaultWebOptions,Parent,Parent,Object,R_O
DefaultWebOptions,OptimizeForBrowser,Optimize For Browser,Boolean,V
DefaultWebOptions,BrowserLevel,Browser Level,WdBrowserLevel,V
DefaultWebOptions,RelyOnCSS,Rely On CSS,Boolean,V
DefaultWebOptions,OrganizeInFolder,Organize In Folder,Boolean,V
DefaultWebOptions,UpdateLinksOnSave,Update Links On Save,Boolean,V
DefaultWebOptions,UseLongFileNames,Use Long File Names,Boolean,V
DefaultWebOptions,CheckIfOfficeIsHTMLEditor,Check If Office Is HTML Editor,Boolean,V
DefaultWebOptions,CheckIfWordIsDefaultHTMLEditor,Check If Word Is Default HTML Editor,Boolean,V
DefaultWebOptions,RelyOnVML,Rely On VML,Boolean,V
DefaultWebOptions,AllowPNG,Allow PNG,Boolean,V
DefaultWebOptions,ScreenSize,Screen Size,MsoScreenSize,V
DefaultWebOptions,PixelsPerInch,Pixels Per Inch,Long,V
DefaultWebOptions,Encoding,Encoding,MsoEncoding,V
DefaultWebOptions,AlwaysSaveInDefaultEncoding,Always Save In Default Encoding,Boolean,V
DefaultWebOptions,Fonts,Fonts,WebPageFonts,R_O
DefaultWebOptions,FolderSuffix,Folder Suffix,String,R_O
DefaultWebOptions,TargetBrowser,Target Browser,MsoTargetBrowser,V
DefaultWebOptions,SaveNewWebPagesAsWebArchives,Save New Web Pages As Web Archives,Boolean,V
Diagram,Application,Application,Application,R_O
Diagram,Creator,Creator,Long,R_O
Diagram,Parent,Parent,Object,R_O
Diagram,Nodes,Nodes,DiagramNodes,R_O
Diagram,Type,Type,MsoDiagramType,R_O
Diagram,AutoLayout,Auto Layout,MsoTriState,V
Diagram,Reverse,Reverse,MsoTriState,V
Diagram,AutoFormat,Auto Format,MsoTriState,V
DiagramNode,Application,Application,Application,R_O
DiagramNode,Creator,Creator,Long,R_O
