Object,Property,Property split,Type,Access
CheckBox,Interior,Interior,Interior,R_O
CheckBox,LinkedCell,Linked Cell,String,V
CheckBox,PhoneticAccelerator,Phonetic Accelerator,Variant,V
CheckBox,Value,Value,Variant,V
CheckBoxes,Application,Application,Application,R_O
CheckBoxes,Creator,Creator,XlCreator,R_O
CheckBoxes,Parent,Parent,Object,R_O
CheckBoxes,Enabled,Enabled,Boolean,V
CheckBoxes,Height,Height,Double,V
CheckBoxes,Left,Left,Double,V
CheckBoxes,Locked,Locked,Boolean,V
CheckBoxes,Placement,Placement,Variant,V
CheckBoxes,PrintObject,Print Object,Boolean,V
CheckBoxes,Top,Top,Double,V
CheckBoxes,Visible,Visible,Boolean,V
CheckBoxes,Width,Width,Double,V
CheckBoxes,ZOrder,Z Order,Long,R_O
CheckBoxes,ShapeRange,Shape Range,ShapeRange,R_O
CheckBoxes,Caption,Caption,String,V
CheckBoxes,Characters,Characters,Characters,R_O
CheckBoxes,LockedText,Locked Text,Boolean,V
CheckBoxes,Text,Text,String,V
CheckBoxes,Accelerator,Accelerator,Variant,V
CheckBoxes,Border,Border,Border,R_O
CheckBoxes,_Default,_Default,Long,V
CheckBoxes,Display3DShading,Display3 D Shading,Boolean,V
CheckBoxes,Interior,Interior,Interior,R_O
CheckBoxes,LinkedCell,Linked Cell,String,V
CheckBoxes,PhoneticAccelerator,Phonetic Accelerator,Variant,V
CheckBoxes,Value,Value,Variant,V
CheckBoxes,Count,Count,Long,R_O
ColorFormat,Application,Application,Object,R_O
ColorFormat,Creator,Creator,Long,R_O
ColorFormat,Parent,Parent,Object,R_O
ColorFormat,RGB,RGB,MsoRGBType,V
ColorFormat,SchemeColor,Scheme Color,Long,V
ColorFormat,Type,Type,MsoColorType,R_O
ColorFormat,TintAndShade,Tint And Shade,Single,V
ColorFormat,ObjectThemeColor,Object Theme Color,MsoThemeColorIndex,V
ColorFormat,Brightness,Brightness,Single,V
ColorScale,Application,Application,Application,R_O
ColorScale,Creator,Creator,XlCreator,R_O
ColorScale,Parent,Parent,Object,R_O
ColorScale,Priority,Priority,Long,V
ColorScale,StopIfTrue,Stop If True,Boolean,R_O
ColorScale,AppliesTo,Applies To,Range,R_O
ColorScale,Formula,Formula,String,V
ColorScale,Type,Type,Long,R_O
ColorScale,PTCondition,PT Condition,Boolean,R_O
ColorScale,ScopeType,Scope Type,XlPivotConditionScope,V
ColorScale,ColorScaleCriteria,Color Scale Criteria,ColorScaleCriteria,R_O
ColorScaleCriteria,Count,Count,Long,R_O
ColorScaleCriteria,_Default,_Default,ColorScaleCriterion,R_O
ColorScaleCriteria,_NewEnum,_New Enum,IUnknown,R_O
ColorScaleCriteria,Item,Item,ColorScaleCriterion,R_O
ColorScaleCriterion,Index,Index,Long,R_O
ColorScaleCriterion,Type,Type,XlConditionValueTypes,V
ColorScaleCriterion,Value,Value,Variant,V
ColorScaleCriterion,FormatColor,Format Color,FormatColor,R_O
ColorStop,Application,Application,Application,R_O
ColorStop,Creator,Creator,XlCreator,R_O
ColorStop,Parent,Parent,Object,R_O
ColorStop,Color,Color,Variant,V
ColorStop,ThemeColor,Theme Color,Long,V
ColorStop,TintAndShade,Tint And Shade,Variant,V
ColorStop,Position,Position,Double,V
ColorStops,Application,Application,Application,R_O
ColorStops,Creator,Creator,XlCreator,R_O
ColorStops,Parent,Parent,Object,R_O
ColorStops,Count,Count,Long,R_O
ColorStops,_Default,_Default,ColorStop,R_O
ColorStops,_NewEnum,_New Enum,IUnknown,R_O
Comment,Application,Application,Application,R_O
Comment,Creator,Creator,XlCreator,R_O
Comment,Parent,Parent,Object,R_O
Comment,Author,Author,String,R_O
Comment,Shape,Shape,Shape,R_O
Comment,Visible,Visible,Boolean,V
Comments,Application,Application,Application,R_O
Comments,Creator,Creator,XlCreator,R_O
Comments,Parent,Parent,Object,R_O
Comments,Count,Count,Long,R_O
Comments,_Default,_Default,Comment,R_O
Comments,_NewEnum,_New Enum,IUnknown,R_O
CommentsThreaded,Application,Application,Application,R_O
CommentsThreaded,Creator,Creator,XlCreator,R_O
CommentsThreaded,Parent,Parent,Object,R_O
CommentsThreaded,Count,Count,Long,R_O
CommentsThreaded,_Default,_Default,CommentThreaded,R_O
CommentsThreaded,_NewEnum,_New Enum,IUnknown,R_O
CommentThreaded,Application,Application,Application,R_O
CommentThreaded,Creator,Creator,XlCreator,R_O
CommentThreaded,Parent,Parent,Object,R_O
CommentThreaded,Replies,Replies,CommentsThreaded,R_O
CommentThreaded,Author,Author,Author,R_O
CommentThreaded,Date,Date,Variant,R_O
CommentThreaded,Resolved,Resolved,Boolean,V
ConditionValue,Application,Application,Application,R_O
ConditionValue,Creator,Creator,XlCreator,R_O
ConditionValue,Parent,Parent,Object,R_O
ConditionValue,Type,Type,XlConditionValueTypes,R_O
