Owner,Kind,Constant,Value,Description
MsoCalloutAngleType,Enumeration,msoCalloutAngle45,3,45 angle
MsoCalloutAngleType,Enumeration,msoCalloutAngle60,4,60 angle
MsoCalloutAngleType,Enumeration,msoCalloutAngle90,5,90 angle
MsoCalloutDropType,Enumeration,msoCalloutDropMixed,-2,Return value only; indicates a combination of the other states.
MsoCalloutDropType,Enumeration,msoCalloutDropCustom,1,"Custom. If this value is used as the value for the PresetDrop property, the Drop and AutoAttach properties of the CalloutFormat object are used to determine where the callout line attaches to the text box."
MsoCalloutDropType,Enumeration,msoCalloutDropTop,2,Top
MsoCalloutDropType,Enumeration,msoCalloutDropCenter,3,Center
MsoCalloutDropType,Enumeration,msoCalloutDropBottom,4,Bottom
MsoCalloutType,Enumeration,msoCalloutMixed,-2,Return value only; indicates a combination of the other states.
MsoCalloutType,Enumeration,msoCalloutOne,1,"Single, horizontal callout line."
MsoCalloutType,Enumeration,msoCalloutTwo,2,"Single, angled callout line."
MsoCalloutType,Enumeration,msoCalloutThree,3,Callout line made up of two line segments. Callout line is attached on the left side of the text bounding box.
MsoCalloutType,Enumeration,msoCalloutFour,4,Callout line made up of two line segments. Callout line is attached on the right side of the text bounding box.
MsoCharacterSet,Enumeration,msoCharacterSetArabic,1,Arabic character set
MsoCharacterSet,Enumeration,msoCharacterSetCyrillic,2,Cyrillic character set
MsoCharacterSet,Enumeration,msoCharacterSetEnglishWesternEuropeanOtherLatinScript,3,"English, Western European, and other Latin script character set"
MsoCharacterSet,Enumeration,msoCharacterSetGreek,4,Greek character set
MsoCharacterSet,Enumeration,msoCharacterSetHebrew,5,Hebrew character set
MsoCharacterSet,Enumeration,msoCharacterSetJapanese,6,Japanese character set
MsoCharacterSet,Enumeration,msoCharacterSetKorean,7,Korean character set
MsoCharacterSet,Enumeration,msoCharacterSetMultilingualUnicode,8,Multilingual Unicode character set
MsoCharacterSet,Enumeration,msoCharacterSetSimplifiedChinese,9,Simplified Chinese character set
MsoCharacterSet,Enumeration,msoCharacterSetThai,10,Thai character set
MsoCharacterSet,Enumeration,msoCharacterSetTraditionalChinese,11,Traditional Chinese character set
MsoCharacterSet,Enumeration,msoCharacterSetVietnamese,12,Vietnamese character set
MsoChartElementType,Enumeration,msoElementChartTitleNone,0,Do not display chart title.
MsoChartElementType,Enumeration,msoElementChartTitleCenteredOverlay,1,Display title as centered overlay.
MsoChartElementType,Enumeration,msoElementChartTitleAboveChart,2,Display title above chart.
MsoChartElementType,Enumeration,msoElementLegendNone,100,Do not display legend.
MsoChartElementType,Enumeration,msoElementLegendRight,101,Display legend at the right.
MsoChartElementType,Enumeration,msoElementLegendTop,102,Display legend at the top.
MsoChartElementType,Enumeration,msoElementLegendLeft,103,Display legend at the left.
MsoChartElementType,Enumeration,msoElementLegendBottom,104,Display legend at the bottom.
MsoChartElementType,Enumeration,msoElementLegendRightOverlay,105,Overlay legend at the right.
MsoChartElementType,Enumeration,msoElementLegendLeftOverlay,106,Overlay legend at the left.
MsoChartElementType,Enumeration,msoElementDataLabelNone,200,Do not display data label.
MsoChartElementType,Enumeration,msoElementDataLabelShow,201,Display data label.
MsoChartElementType,Enumeration,msoElementDataLabelCenter,202,Display data label in center.
MsoChartElementType,Enumeration,msoElementDataLabelInsideEnd,203,Display data label inside at the end.
MsoChartElementType,Enumeration,msoElementDataLabelInsideBase,204,Display data label inside at the base.
MsoChartElementType,Enumeration,msoElementDataLabelOutSideEnd,205,Display data label outside at the end.
MsoChartElementType,Enumeration,msoElementDataLabelLeft,206,Display data label to the left.
MsoChartElementType,Enumeration,msoElementDataLabelRight,207,Display data label to the right.
MsoChartElementType,Enumeration,msoElementDataLabelTop,208,Display data label at the top.
MsoChartElementType,Enumeration,msoElementDataLabelBottom,209,Display data label at bottom.
MsoChartElementType,Enumeration,msoElementDataLabelBestFit,210,Use best fit for data label.
MsoChartElementType,Enumeration,msoElementDataLabelCallout,211,Display data label as a callout.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryAxisTitleNone,300,Do not display primary category axis title.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryAxisTitleAdjacentToAxis,301,Display primary category axis title adjacent to the axis.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryAxisTitleBelowAxis,302,Display primary category axis title below the axis.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryAxisTitleRotated,303,Rotate primary category axis title.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryAxisTitleVertical,304,Display primary category axis title vertically.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryAxisTitleHorizontal,305,Display primary category axis title horizontally.
MsoChartElementType,Enumeration,msoElementPrimaryValueAxisTitleNone,306,Do not display primary value axis title.
MsoChartElementType,Enumeration,msoElementPrimaryValueAxisTitleAdjacentToAxis,306,Place primary value axis title adjacent to the axis.
MsoChartElementType,Enumeration,msoElementPrimaryValueAxisTitleBelowAxis,308,Place primary value axis title below the axis.
MsoChartElementType,Enumeration,msoElementPrimaryValueAxisTitleRotated,309,Rotate primary value axis title.
MsoChartElementType,Enumeration,msoElementPrimaryValueAxisTitleVertical,310,Display primary value axis title vertically.
MsoChartElementType,Enumeration,msoElementPrimaryValueAxisTitleHorizontal,311,Display primary value axis title horizontally.
MsoChartElementType,Enumeration,msoElementSecondaryCategoryAxisTitleNone,312,Do not display secondary category axis title.
MsoChartElementType,Enumeration,msoElementSecondaryCategoryAxisTitleAdjacentToAxis,313,Display secondary category axis title adjacent to axis.
MsoChartElementType,Enumeration,msoElementSecondaryCategoryAxisTitleBelowAxis,314,Display secondary category axis title below axis.
MsoChartElementType,Enumeration,msoElementSecondaryCategoryAxisTitleRotated,315,Rotate secondary category axis title.
MsoChartElementType,Enumeration,msoElementSecondaryCategoryAxisTitleVertical,316,Display secondary category axis title vertically.
MsoChartElementType,Enumeration,msoElementSecondaryCategoryAxisTitleHorizontal,317,Display secondary category axis title horizontally.
MsoChartElementType,Enumeration,msoElementSecondaryValueAxisTitleNone,318,Do not display secondary value axis title.
MsoChartElementType,Enumeration,msoElementSecondaryValueAxisTitleAdjacentToAxis,319,Display secondary value axis title adjacent to axis.
MsoChartElementType,Enumeration,msoElementSecondaryValueAxisTitleBelowAxis,320,Display secondary value axis title below axis.
MsoChartElementType,Enumeration,msoElementSecondaryValueAxisTitleRotated,321,Rotate secondary value axis title.
MsoChartElementType,Enumeration,msoElementSecondaryValueAxisTitleVertical,322,Display secondary value axis title vertically.
MsoChartElementType,Enumeration,msoElementSecondaryValueAxisTitleHorizontal,323,Display secondary value axis title horizontally.
MsoChartElementType,Enumeration,msoElementSeriesAxisTitleNone,324,Do not display series axis title.
MsoChartElementType,Enumeration,msoElementSeriesAxisTitleRotated,325,Rotate series axis title.
MsoChartElementType,Enumeration,msoElementSeriesAxisTitleVertical,326,Display series axis title vertically.
MsoChartElementType,Enumeration,msoElementSeriesAxisTitleHorizontal,327,Display series axis title horizontally.
MsoChartElementType,Enumeration,msoElementPrimaryValueGridLinesNone,328,Do not display grid lines along primary value axis.
MsoChartElementType,Enumeration,msoElementPrimaryValueGridLinesMinor,329,Display minor gridlines along primary value axis.
MsoChartElementType,Enumeration,msoElementPrimaryValueGridLinesMajor,330,Display major gridlines along primary value axis.
MsoChartElementType,Enumeration,msoElementPrimaryValueGridLinesMinorMajor,331,Display both major and minor gridlines along primary value axis.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryGridLinesNone,332,Do not display grid lines along primary category axis.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryGridLinesMinor,333,Display minor gridlines along primary category axis.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryGridLinesMajor,334,Display major gridlines along primary category axis.
MsoChartElementType,Enumeration,msoElementPrimaryCategoryGridLinesMinorMajor,335,Display both major and minor gridlines along primary category axis.
MsoChartElementType,Enumeration,msoElementSecondaryValueGridLinesNone,336,Do not display gridlines along secondary value axis.
MsoChartElementType,Enumeration,msoElementSecondaryValueGridLinesMinor,337,Display minor gridlines along secondary value axis.
MsoChartElementType,Enumeration,msoElementSecondaryValueGridLinesMajor,338,Display major gridlines along secondary value axis.
